# PIMCID: 234567891
#  nodes  elems                 w             thick             young           poisson            radius          pressure
       0      1  3.36674783639067554E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  3.90000000000000013E-01
       0      1  3.45307470399043703E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  4.00000000000000022E-01
       0      1  3.53940157159019764E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  4.09999999999999976E-01
       0      1  3.62572843918995869E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  4.19999999999999984E-01
       0      1  3.71205530678971929E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  4.29999999999999993E-01
       0      1  3.79838217438948078E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  4.40000000000000002E-01
       0      1  3.88470904198924138E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  4.50000000000000011E-01
       0      1  3.97103590958900243E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  4.60000000000000020E-01
       0      1  4.05736277718876348E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  4.69999999999999973E-01
       0      1  4.14368964478852408E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  4.79999999999999982E-01
       0      1  4.23001651238828558E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  4.89999999999999991E-01
       0      1  4.31634337998804618E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  5.00000000000000000E-01
       0      1  4.40267024758780678E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  5.10000000000000009E-01
