# PIMCID: 234567891
#  nodes  elems                 w             thick             young           poisson            radius          pressure
       0      1  1.82822957553547216E-01  4.70000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.71632920302390163E-01  4.80000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.61337775264404570E-01  4.90000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.51849823376655452E-01  5.00000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.43091480064846344E-01  5.10000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.34993940046668287E-01  5.20000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.27496039832089125E-01  5.30000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.20543285589607363E-01  5.40000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.14087019817171648E-01  5.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.08083704913458534E-01  5.60000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.02494305519549508E-01  5.70000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  9.72837545721530889E-02  5.80000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  9.24204905179299430E-02  5.90000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  8.78760551948237628E-02  6.00000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  8.36247435780172466E-02  6.10000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  7.96432979846343342E-02  6.20000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  7.59106404879160007E-02  6.30000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  7.24076382525708495E-02  6.40000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  6.91168973038941564E-02  6.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  6.60225809127150676E-02  6.60000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  6.31102493394530978E-02  6.70000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  6.03667181523570504E-02  6.80000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  5.77799327326859596E-02  6.90000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  5.53388569156907650E-02  7.00000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
